web-scraper-order,web-scraper-start-url,brand,name,price
"1635495958-458","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","LG","LG NANO85 65"" Class HDR 4K UHD Smart NanoCell IPS LED TV","$1,096.00"
"1635495953-423","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","Sony","Sony XBR65X850F 65-Inch 4K Ultra HD Smart LED TV","$1,196.00"
"1635495958-457","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","LG","LG UN7370PUE 75"" Class HDR 4K UHD Smart IPS LED TV","$1,046.00"
"1635495958-449","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony X800H Series 65"" Class HDR 4K UHD Smart LED TV","$1,098.00"
"1635495958-461","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony X900H 85"" Class HDR 4K UHD Smart LED TV","$2,696.00"
"1635495958-471","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony X90J 55"" Class HDR 4K UHD Smart LED TV","$1,198.00"
"1635495953-437","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","Sony","Sony XBR-55X950G 55"" Class HDR 4K UHD Smart LED TV","$1,249.00"
"1635495958-455","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","LG","LG UN8570PUC 86"" Class HDR 4K UHD Smart IPS LED TV","$1,696.00"
"1635495953-429","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","Sony","Sony BRAVIA X900E Series XBR 75X900E - 75"" LED Smart TV","$2,399.00"
"1635495958-470","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","LG","LG NANO80UP 65"" Class HDR 4K UHD Smart NanoCell LED TV","$1,096.00"
"1635495953-430","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","LG","LG Electronics 43UJ6300 43-Inch 4K Ultra HD Smart LED TV (2017 Model)","$599.00"
"1635495958-452","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony X950H 75"" Class HDR 4K UHD Smart LED TV","$1,996.00"
"1635495958-459","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","LG","LG NANO99 75"" Class HDR 8K UHD Smart NanoCell IPS LED TV","$4,996.99"
"1635495958-465","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","LG","LG NANO80UP 75"" Class HDR 4K UHD Smart NanoCell LED TV","$1,496.00"
"1635495953-426","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","LG","LG 55LB5900 - 55"" LED TV - 1080p (FullHD)","$529.00"
"1635495958-460","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","LG","LG NANO99 65"" Class HDR 8K UHD Smart NanoCell IPS LED TV","$3,496.99"
"1635495958-469","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","LG","LG UP8770PU 86"" Class HDR 4K UHD Smart LED TV","$1,996.99"
"1635495953-441","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","Sony","Sony MASTER Z9G 85"" Class HDR 8K UHD Smart LED TV","$6,896.00"
"1635495958-446","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony XBR75X950G 75"" Class HDR 4K UHD Smart LED TV","$2,246.00"
"1635495953-442","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","Sony","Sony X800H Series 85"" Class HDR 4K UHD Smart LED TV","$1,698.00"
"1635495953-427","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","LG","LG 47LB5900 - 47"" LED TV - 1080p (FullHD)","$419.00"
"1635495953-425","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","Sony","78.6 (diag) X900B Premium 4K Ultra HD TV","$3,429.00"
"1635495953-432","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","LG","LG 86UK6570PUB 86-Inch 4K Ultra HD Smart LED TV","$2,096.00"
"1635495953-424","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","LG","LG 86UM8070PUA 86"" Class HDR 4K UHD Smart LED TV","$1,969.00"
"1635495958-462","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony Z8H 75"" Class HDR 8K UHD Smart LED TV","$4,496.00"
"1635495953-438","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","Sony","Sony X800G 49 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2019 Model","$898.00"
"1635495958-456","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","LG","LG UN7370PUC 70"" Class HDR 4K UHD Smart LED TV","$846.99"
"1635495953-436","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","Sony","Sony XBR-65X950G 65"" Class HDR 4K UHD Smart LED TV","$1,549.00"
"1635495953-433","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","LG","LG 75SK8070PUA 75""-Class HDR UHD Smart Nano Cell IPS LED TV","$1,996.00"
"1635495958-453","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony X950H 65"" Class HDR 4K UHD Smart LED TV","$1,398.00"
"1635495953-439","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","Sony","Sony X900F Series 49"" Class HDR UHD Smart LED TV","$1,199.00"
"1635495958-473","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony XBR65X900F 65-Inch 4K Ultra HD Smart LED TV","$1,589.00"
"1635495953-428","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","LG","50inch Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV - Black","$449.00"
"1635495953-434","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","LG","LG Electronics 65UK7700PUD 65-Inch 4K Ultra HD Smart LED TV (2018 Model)","$896.00"
"1635495958-454","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony X950H 55"" Class HDR 4K UHD Smart LED TV","$1,298.00"
"1635495958-466","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony X90J 75"" Class HDR 4K UHD Smart LED TV","$1,748.00"
"1635495958-445","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony X850G 85"" Class HDR 4K UHD Smart LED TV","$2,096.00"
"1635495958-448","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony XBR85X900F 85-Inch 4K Ultra HD Smart LED TV","$2,696.00"
"1635495953-440","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","Sony","Sony X950H 85"" Class HDR 4K UHD Smart LED TV","$2,996.00"
"1635495958-451","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony X950H 49"" Class HDR 4K UHD Smart LED TV","$998.00"
"1635495958-450","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony X800H Series 55"" Class HDR 4K UHD Smart LED TV","$798.00"
"1635495953-435","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","Sony","Sony XBR85X850F 85-Inch 4K Ultra HD Smart LED TV","$2,696.00"
"1635495953-431","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","SHARP","Sharp PN-LE PN-LE801 80"" 1080p LED-LCD TV - 16:9 - HDTV","$3,196.00"
"1635495958-464","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","LG","LG 70UP7070PUE 70"" Class HDR 4K UHD Smart LED TV","$1,099.00"
"1635495958-468","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony X91J 85"" Class HDR 4K UHD Smart LED TV","$2,696.00"
"1635495958-463","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","LG","LG NANO85 75"" Class HDR 4K UHD Smart NanoCell IPS LED TV","$1,796.99"
"1635495958-467","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony X90J 65"" Class HDR 4K UHD Smart LED TV","$1,419.00"
"1635495958-472","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony XBR75X900F 75-Inch 4K Ultra HD Smart LED TV","$1,799.00"
"1635495958-447","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony XBR75Z9D 75-Inch 4K Ultra HD Smart LED TV","$3,796.00"
"1635495953-443","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=2","Sony","Sony X800H Series 75"" Class HDR 4K UHD Smart LED TV","$1,349.00"
"1635495958-444","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/LED_Televisions/?Page=1","Sony","Sony XBR85X950G 85"" Class HDR 4K UHD Smart LED TV 2019 Model","$2,996.00"
