web-scraper-order,web-scraper-start-url,category,category-href,name
1631789579-626,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Flexible Hose
1631789399-399,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark IQ Robot™ Post-Motor Filter Door
1631789616-706,https://www.sharkclean.com/sharkus/parts_accessories,Canister Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/canister_vacuums_pa,Pet Power Brush
1631789399-380,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark® AI Robot Series Replenishment Kit
1631789616-696,https://www.sharkclean.com/sharkus/parts_accessories,Canister Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/canister_vacuums_pa,Dust Cup
1631789472-460,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Mattress Tool
1631789302-274,https://www.sharkclean.com/sharkus/parts_accessories,Vacuum and Steam - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/vacuum_and_steam_pa,Shark® Steam & Scrub Dirt Grip® Soft Scrub washable pads
1631789534-575,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Pet Multi-Tool
1631789579-611,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Foam & Felt Filter Kit
1631789579-592,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Brushroll Cover
1631789616-688,https://www.sharkclean.com/sharkus/parts_accessories,Canister Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/canister_vacuums_pa,Dust Cup
1631789639-732,https://www.sharkclean.com/sharkus/parts_accessories,Air Purifiers- Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/air_purifiers_pa,Remote Control
1631789399-401,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark® Robot Dust Bin
1631789399-360,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark IQ Robot™ Brushroll Door For Multi-Surface Brushroll
1631789399-406,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark IQ Robot™ Brushroll Door For Self-Cleaning Brushrol
1631789616-711,https://www.sharkclean.com/sharkus/parts_accessories,Canister Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/canister_vacuums_pa,Dust-Away™ Hard Floor Attachment
1631789579-665,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Dust Cup Filter Frame
1631789472-458,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Crevice Tool
1631789399-410,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark® Robot Fluid Reservoir
1631789616-695,https://www.sharkclean.com/sharkus/parts_accessories,Canister Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/canister_vacuums_pa,Floor Kit Handle_Lift Around LA400
1631789399-417,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark IQ Robot™ Post-Motor Filter Door
1631789579-623,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Motorized Floor Nozzle
1631789432-449,https://www.sharkclean.com/sharkus/parts_accessories,Hardfloor Cleaners - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/hardfloor_cleaners_pa,Spray Nozzle - KD400 Series
1631789399-362,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark ION™ Robot Brushroll Kit
1631789534-515,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Charging Cord for 7-Cell Battery
1631789302-295,https://www.sharkclean.com/sharkus/parts_accessories,Vacuum and Steam - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/vacuum_and_steam_pa,S6002  Stick Mop For Quick flip head
1631789362-297,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Dust Cup
1631789362-343,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Brush bar kit - V2700Z
1631789616-693,https://www.sharkclean.com/sharkus/parts_accessories,Canister Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/canister_vacuums_pa,Post Motor Filter Door-Shark Lift Around
1631789472-509,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Charging Adapter
1631789579-585,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Soft Roller
1631789472-463,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Crevice Tool
1631789534-518,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Motorized Floor Nozzle
1631789579-590,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Pre-Motor Filter Cover
1631789472-462,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Replacement Exhaust Filter Frame - NH130
1631789534-564,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,"8"" Crevice Tool"
1631789492-512,https://www.sharkclean.com/sharkus/parts_accessories,Garment Care - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/garment_care_pa,Garment Care Fill Flask
1631789534-582,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Charging Adapter
1631789302-292,https://www.sharkclean.com/sharkus/parts_accessories,Vacuum and Steam - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/vacuum_and_steam_pa,Shark Steam & Scrub Handle and Wand
1631789616-721,https://www.sharkclean.com/sharkus/parts_accessories,Canister Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/canister_vacuums_pa,Floor Nozzle - LA400
1631789534-527,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Handle with Pole
1631789579-627,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Hard Floor Hero Attachment
1631789616-686,https://www.sharkclean.com/sharkus/parts_accessories,Canister Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/canister_vacuums_pa,Filter Access Door
1631789534-570,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Battery Pack
1631789362-317,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Replacement Filters (3)
1631789399-407,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark ION™ Robot Dock
1631789302-276,https://www.sharkclean.com/sharkus/parts_accessories,Vacuum and Steam - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/vacuum_and_steam_pa,Replacement Pole
1631789616-691,https://www.sharkclean.com/sharkus/parts_accessories,Canister Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/canister_vacuums_pa,Straight Suction Nozzle
1631789534-541,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Dirt Engage™ Floor Nozzle
1631789579-647,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Motorized Floor Nozzle
1631789362-349,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Battery Pack
1631789639-731,https://www.sharkclean.com/sharkus/parts_accessories,Air Purifiers- Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/air_purifiers_pa,Anti-Allergen HEPA Filter with Advanced Odor Lock
1631789362-319,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Battery Pack
1631789362-324,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Battery Pack
1631789399-386,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark IQ Robot™ Dust Bin
1631789579-631,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Post-Motor Filter Cover
1631789534-581,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Mattress Tool
1631789362-334,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Lower Handle
1631789534-569,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Crevice Tool
1631789534-526,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,ION Power Pack Battery
1631789472-497,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Replaceable ION Charge Battery
1631789399-395,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark® Robot Dust Bin
1631789579-649,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Anti-Allergen Dust Brush
1631789616-678,https://www.sharkclean.com/sharkus/parts_accessories,Canister Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/canister_vacuums_pa,Straight Suction Nozzle
1631789362-355,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Handle with Upper Tube - Model V2930
1631789579-610,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Post-Motor Filter
1631789432-446,https://www.sharkclean.com/sharkus/parts_accessories,Hardfloor Cleaners - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/hardfloor_cleaners_pa,Shine Pad- Sonic Duo Mop
1631789432-444,https://www.sharkclean.com/sharkus/parts_accessories,Hardfloor Cleaners - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/hardfloor_cleaners_pa,Steam Energized™ Wood Floor Cleanser
1631789362-311,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Replacement Hepa Filter
1631789399-367,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark ION&trade; Robot Dust Bin
1631789302-280,https://www.sharkclean.com/sharkus/parts_accessories,Vacuum and Steam - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/vacuum_and_steam_pa,10oz Hardfloor Cleaner
1631789579-641,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Pre-Motor Filter Latch Kit
1631789616-716,https://www.sharkclean.com/sharkus/parts_accessories,Canister Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/canister_vacuums_pa,Tool Caddy
1631789362-335,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Upper Handle Assembly
1631789302-286,https://www.sharkclean.com/sharkus/parts_accessories,Vacuum and Steam - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/vacuum_and_steam_pa,Triangle Dirt Grip&trade; Washable Pads
1631789399-378,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark IQ Robot™ Dust Bin
1631789579-615,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Under-Appliance Wand
1631789534-571,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,ION Power Pack Charging System
1631789472-504,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Onboard Accessory Storage
1631789432-427,https://www.sharkclean.com/sharkus/parts_accessories,Hardfloor Cleaners - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/hardfloor_cleaners_pa,Shark VACMOP™ Multi-Surface Cleaner Refill 2L Bottle
1631789472-475,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Dust Cup
1631789616-681,https://www.sharkclean.com/sharkus/parts_accessories,Canister Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/canister_vacuums_pa,Telescopic Pole
1631789472-478,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Dust Cup
1631789432-455,https://www.sharkclean.com/sharkus/parts_accessories,Hardfloor Cleaners - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/hardfloor_cleaners_pa,Steam Mop Drying & Storage Tray
1631789579-655,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Dust-Away&trade; Hard Floor Attachment
1631789534-533,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Extension Wand
1631789362-356,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Charging Adapter
1631789362-310,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Extension Tube
1631789579-599,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Wall Mount
1631789472-493,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Battery Pack
1631789492-513,https://www.sharkclean.com/sharkus/parts_accessories,Garment Care - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/garment_care_pa,Fill Flask
1631789472-502,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Hard-Floor Cleaning Attachment
1631789579-603,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,HEPA Filter
1631789534-572,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Dusting Brush
1631789432-437,https://www.sharkclean.com/sharkus/parts_accessories,Hardfloor Cleaners - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/hardfloor_cleaners_pa,Battery Access Door- Pro Silver
1631789472-481,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Charging Stand
1631789362-339,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Handle Assembly Tubes
1631789579-624,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,Foam & Felt Filter Kit
1631789639-734,https://www.sharkclean.com/sharkus/parts_accessories,Air Purifiers- Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/air_purifiers_pa,Filter Cover
1631789472-500,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Filter Housing
1631789534-558,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Flexible Charging Dock
1631789399-387,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark IQ Self-Cleaning Br POST DC1321
1631789534-531,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Charging Cable
1631789302-277,https://www.sharkclean.com/sharkus/parts_accessories,Vacuum and Steam - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/vacuum_and_steam_pa,Replacement Water Tank
1631789432-439,https://www.sharkclean.com/sharkus/parts_accessories,Hardfloor Cleaners - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/hardfloor_cleaners_pa,Carpet Scrub 'n Stain™ Pad
1631789399-405,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark ION&trade; Robot Dock
1631789362-312,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Replacement Upper Handle
1631789432-422,https://www.sharkclean.com/sharkus/parts_accessories,Hardfloor Cleaners - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/hardfloor_cleaners_pa,Carpet Glider
1631789362-336,https://www.sharkclean.com/sharkus/parts_accessories,Sweepers - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/sweepers_pa,Replacement No Touch Dust Cup
1631789399-391,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark ION™ Robot Side Brushes
1631789534-538,https://www.sharkclean.com/sharkus/parts_accessories,Cordless Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/cordless_stick_vacuums_pa,Motorized Floor Nozzle
1631789432-430,https://www.sharkclean.com/sharkus/parts_accessories,Hardfloor Cleaners - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/hardfloor_cleaners_pa,ScrubDuster® Scrubbing Pad
1631789579-607,https://www.sharkclean.com/sharkus/parts_accessories,Corded Stick Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/corded_stick_vacuums_pa,12 in Crevice Tool
1631789472-476,https://www.sharkclean.com/sharkus/parts_accessories,Handheld Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/handheld_vacuums_pa,Scrubbing Brush
1631789399-419,https://www.sharkclean.com/sharkus/parts_accessories,Robot Vacuums - Parts/Accessories,https://www.sharkclean.com/sharkus/parts_accessories/robot_vacuums_pa,Shark IQ Robot™ Base Pre-Motor Filters
